objectid,monitoring_location_identifier,organization_formal,monitoring_location,latitude,longitude,Date,start_time,start_timezone,depth,depth_height_unit,characteristic,sample_fraction,sea_water_temperature,uom,note,x,y
827351,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,21:15:00,UTC,2.34,m,Temperature,,28.4,deg C,,-9448264.5081,3476046.7488
827352,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,21:30:00,UTC,2.33,m,Temperature,,28.5,deg C,,-9448264.5081,3476046.7488
827353,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,21:45:00,UTC,2.33,m,Temperature,,28.5,deg C,,-9448264.5081,3476046.7488
827354,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,22:00:00,UTC,2.31,m,Temperature,,28.5,deg C,,-9448264.5081,3476046.7488
827355,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,22:15:00,UTC,2.29,m,Temperature,,28.6,deg C,,-9448264.5081,3476046.7488
827356,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,22:30:00,UTC,2.27,m,Temperature,,28.7,deg C,,-9448264.5081,3476046.7488
827357,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,22:45:00,UTC,2.25,m,Temperature,,28.7,deg C,,-9448264.5081,3476046.7488
827358,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,23:00:00,UTC,2.23,m,Temperature,,28.7,deg C,,-9448264.5081,3476046.7488
827359,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,23:15:00,UTC,2.21,m,Temperature,,28.7,deg C,,-9448264.5081,3476046.7488
827360,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,23:30:00,UTC,2.18,m,Temperature,,28.7,deg C,,-9448264.5081,3476046.7488
827361,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-01,23:45:00,UTC,2.15,m,Temperature,,28.6,deg C,,-9448264.5081,3476046.7488
828418,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,00:00:00,UTC,2.01,m,Temperature,,29.8,deg C,,-9448264.5081,3476046.7488
828419,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,00:15:00,UTC,1.98,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828420,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,00:30:00,UTC,1.96,m,Temperature,,29.7,deg C,,-9448264.5081,3476046.7488
828421,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,00:45:00,UTC,1.94,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828422,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,01:00:00,UTC,1.92,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
828423,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,01:15:00,UTC,1.91,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
828424,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,01:30:00,UTC,1.9,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
828425,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,01:45:00,UTC,1.89,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
828426,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,02:00:00,UTC,1.89,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
828427,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,02:15:00,UTC,1.89,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828428,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,02:30:00,UTC,1.9,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828429,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,02:45:00,UTC,1.91,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828430,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,03:00:00,UTC,1.92,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
828431,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,03:15:00,UTC,1.93,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
828432,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,03:30:00,UTC,1.94,m,Temperature,,29.2,deg C,,-9448264.5081,3476046.7488
828433,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,03:45:00,UTC,1.96,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828434,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,04:00:00,UTC,1.98,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828435,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,04:15:00,UTC,2.01,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828436,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,04:30:00,UTC,2.03,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828437,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,04:45:00,UTC,2.06,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828438,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,05:00:00,UTC,2.08,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828439,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,05:15:00,UTC,2.1,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828440,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,05:30:00,UTC,2.12,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828441,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,05:45:00,UTC,2.14,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828442,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,06:00:00,UTC,2.16,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828443,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,06:15:00,UTC,2.17,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828444,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,06:30:00,UTC,2.19,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828445,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,06:45:00,UTC,2.21,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828446,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,07:00:00,UTC,2.23,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828447,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,07:15:00,UTC,2.24,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828448,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,07:30:00,UTC,2.25,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828449,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,07:45:00,UTC,2.26,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828450,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,08:00:00,UTC,2.26,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828451,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,08:15:00,UTC,2.26,m,Temperature,,29.3,deg C,,-9448264.5081,3476046.7488
828452,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,08:30:00,UTC,2.25,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828453,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,08:45:00,UTC,2.25,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828454,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,09:00:00,UTC,2.24,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828455,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,09:15:00,UTC,2.23,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828456,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,09:30:00,UTC,2.22,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828457,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,09:45:00,UTC,2.21,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828458,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,10:00:00,UTC,2.2,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828459,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,10:15:00,UTC,2.18,m,Temperature,,29.6,deg C,,-9448264.5081,3476046.7488
828460,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,10:30:00,UTC,2.17,m,Temperature,,29.6,deg C,,-9448264.5081,3476046.7488
828461,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,10:45:00,UTC,2.16,m,Temperature,,29.7,deg C,,-9448264.5081,3476046.7488
828462,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,11:00:00,UTC,2.15,m,Temperature,,29.7,deg C,,-9448264.5081,3476046.7488
828463,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,11:15:00,UTC,2.14,m,Temperature,,29.7,deg C,,-9448264.5081,3476046.7488
828464,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,11:30:00,UTC,2.13,m,Temperature,,29.8,deg C,,-9448264.5081,3476046.7488
828465,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,11:45:00,UTC,2.12,m,Temperature,,29.8,deg C,,-9448264.5081,3476046.7488
828466,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,12:00:00,UTC,2.11,m,Temperature,,29.7,deg C,,-9448264.5081,3476046.7488
828467,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,12:15:00,UTC,2.09,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828468,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,12:30:00,UTC,2.07,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828469,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,12:45:00,UTC,2.06,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828470,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,13:00:00,UTC,2.05,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828471,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,13:15:00,UTC,2.05,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828472,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,13:30:00,UTC,2.06,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828473,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,13:45:00,UTC,2.07,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828474,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,14:00:00,UTC,2.09,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828475,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,14:15:00,UTC,2.1,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828476,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,14:30:00,UTC,2.12,m,Temperature,,29.4,deg C,,-9448264.5081,3476046.7488
828477,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,14:45:00,UTC,2.13,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828478,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,15:00:00,UTC,2.16,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828479,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,15:15:00,UTC,2.18,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828480,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,15:30:00,UTC,2.19,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828481,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,15:45:00,UTC,2.21,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828482,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,16:00:00,UTC,2.22,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828483,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,16:15:00,UTC,2.22,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828484,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,16:30:00,UTC,2.23,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828485,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,16:45:00,UTC,2.24,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828486,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,17:00:00,UTC,2.26,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828487,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,17:15:00,UTC,2.27,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828488,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,17:30:00,UTC,2.29,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828489,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,17:45:00,UTC,2.31,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828490,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,18:00:00,UTC,2.33,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828491,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,18:15:00,UTC,2.34,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828492,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,18:30:00,UTC,2.34,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828493,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,18:45:00,UTC,2.34,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828494,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,19:00:00,UTC,2.34,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828495,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,19:15:00,UTC,2.32,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828496,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,19:30:00,UTC,2.31,m,Temperature,,29.6,deg C,,-9448264.5081,3476046.7488
828497,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,19:45:00,UTC,2.29,m,Temperature,,29.7,deg C,,-9448264.5081,3476046.7488
828498,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,20:00:00,UTC,2.27,m,Temperature,,29.7,deg C,,-9448264.5081,3476046.7488
828499,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,20:15:00,UTC,2.25,m,Temperature,,29.6,deg C,,-9448264.5081,3476046.7488
828500,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,20:30:00,UTC,2.22,m,Temperature,,29.6,deg C,,-9448264.5081,3476046.7488
828501,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,20:45:00,UTC,2.21,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828502,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,21:00:00,UTC,2.18,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828503,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,21:15:00,UTC,2.16,m,Temperature,,29.5,deg C,,-9448264.5081,3476046.7488
828504,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,21:30:00,UTC,2.13,m,Temperature,,29.6,deg C,,-9448264.5081,3476046.7488
828505,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,21:45:00,UTC,2.1,m,Temperature,,29.6,deg C,,-9448264.5081,3476046.7488
828506,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,22:00:00,UTC,2.08,m,Temperature,,29.8,deg C,,-9448264.5081,3476046.7488
828507,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,22:15:00,UTC,2.05,m,Temperature,,29.7,deg C,,-9448264.5081,3476046.7488
828508,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,22:30:00,UTC,2.02,m,Temperature,,29.6,deg C,,-9448264.5081,3476046.7488
828509,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,22:45:00,UTC,1.99,m,Temperature,,29.8,deg C,,-9448264.5081,3476046.7488
828510,apaebwq,National Estuarine Research Reserve System,Apalachicola Bay East Bay Bottom,29.7858,-84.8752,2008-09-13,23:00:00,UTC,1.97,m,Temperature,,29.7,deg C,,-9448264.5081,3476046.7488
